"Name","RA_Hours","Dec_Degrees","pm_ra","pm_dec","Visual Magnitude"
"NGC 6684 (Galaxy - Pavo )","18.815944","-65.172778","0","0","10.5"
"NGC 6502 (Galaxy - Pavo )","18.070556","-65.409722","0","0","13.6"
"NGC 6769 (Galaxy - Pavo )","19.306333","-60.500833","0","0","11.8"
"NGC 6810 (Galaxy - Pavo )","19.726194","-58.656111","0","0","11.4"
"NGC 6718 (Galaxy - Pavo )","19.024694","-66.110278","0","0","14.2"
"NGC 6808 (Galaxy - Pavo )","19.731778","-70.632222","0","0","12.9"
"NGC 6844 (Galaxy - Pavo )","20.047222","-65.228889","0","0","13.6"
"NGC 6860 (Galaxy - Pavo )","20.146417","-61.099722","0","0","13.5"
"NGC 6872 (Galaxy - Pavo )","20.282500","-70.767778","0","0","11.6"
"NGC 6876 (Galaxy - Pavo )","20.305306","-70.858333","0","0","10.8"
"NGC 6776 (Galaxy - Pavo )","19.421986","-63.860176","0","0","12.1"
"NGC 6753 (Galaxy - Pavo )","19.189917","-57.048889","0","0","11.0"
"NGC 7059 (Galaxy - Pavo )","21.456028","-60.014722","0","0","12.1"
"NGC 6784 B (Galaxy - Pavo )","19.443250","-65.617500","0","0","14.9"
"NGC 6782 (Galaxy - Pavo )","19.399417","-59.922222","0","0","12.0"
"IC 4692 (Galaxy - Pavo )","18.247222","-58.694167","0","0","14.3"
"IC 4689 (Galaxy - Pavo )","18.227861","-57.748333","0","0","14.3"
"IC 4694 (Galaxy - Pavo )","18.257556","-58.208333","0","0","13.8"
"IC 4696 (Galaxy - Pavo )","18.338333","-64.732778","0","0","13.5"
"IC 4779 (Galaxy - Pavo )","18.841778","-63.013056","0","0","14.9"
"IC 4960 (Galaxy - Pavo )","20.256667","-70.536944","0","0","14.5"
"IC 4662 (Galaxy - Pavo )","17.785694","-64.641944","0","0","11.1"
"IC 4787 (Galaxy - Pavo )","18.934417","-68.682500","0","0","14.6"
"IC 4662 A (Galaxy - Pavo )","17.860167","-64.959444","0","0","11.1"
"IC 4785 (Galaxy - Pavo )","18.882009","-59.255387","0","0","13.1"
"IC 4664 (Galaxy - Pavo )","17.816333","-63.253889","0","0","12.9"
"IC 4964 (Galaxy - Pavo )","20.289972","-73.885278","0","0","14.4"
"IC 4965 (Galaxy - Pavo )","20.207583","-56.826111","0","0","13.7"
"IC 4784 (Galaxy - Pavo )","18.880001","-63.259613","0","0","13.7"
"IC 4783 (Galaxy - Pavo )","18.859306","-58.813333","0","0","14.6"
"IC 5038 (Galaxy - Pavo )","20.780917","-65.016667","0","0","13.5"
"IC 4773 (Galaxy - Pavo )","18.855972","-69.926111","0","0","14.4"
"IC 5031 (Galaxy - Pavo )","20.755611","-67.539167","0","0","13.6"
"IC 4682 (Galaxy - Pavo )","18.273861","-71.581944","0","0","13.2"
"IC 4780 (Galaxy - Pavo )","18.832361","-59.253611","0","0","14.9"
"IC 4774 (Galaxy - Pavo )","18.802889","-57.935556","0","0","14.5"
"IC 4680 (Galaxy - Pavo )","18.224861","-64.476111","0","0","13.9"
"IC 4775 (Galaxy - Pavo )","18.807306","-57.183611","0","0","14.7"
"IC 4778 (Galaxy - Pavo )","18.833444","-61.719167","0","0","14.2"
"IC 4741 (Galaxy - Pavo )","18.695444","-63.947500","0","0","13.8"
"IC 4757 (Galaxy - Pavo )","18.732222","-57.167500","0","0","14.6"
"IC 4758 (Galaxy - Pavo )","18.771667","-65.756667","0","0","14.2"
"IC 4985 (Galaxy - Pavo )","20.345583","-70.986667","0","0","14.9"
"IC 4853 (Galaxy - Pavo )","19.513111","-71.070278","0","0","14.9"
"IC 4929 (Galaxy - Pavo )","20.111833","-71.681111","0","0","14.4"
"IC 4717 (Galaxy - Pavo )","18.554782","-57.975671","0","0","13.2"
"IC 5014 (Galaxy - Pavo )","20.587667","-73.452500","0","0","14.4"
"IC 4749 (Galaxy - Pavo )","18.713722","-63.208889","0","0","14.3"
"IC 4753 (Galaxy - Pavo )","18.725833","-62.107778","0","0","12.9"
"IC 5009 (Galaxy - Pavo )","20.542889","-72.167500","0","0","14.4"
"IC 4828 (Galaxy - Pavo )","19.227944","-62.082222","0","0","14.8"
"IC 4743 (Galaxy - Pavo )","18.691472","-61.771944","0","0","15.0"
"IC 4992 (Galaxy - Pavo )","20.390833","-71.565278","0","0","14.5"
"IC 4748 (Galaxy - Pavo )","18.712750","-64.072222","0","0","14.3"
"IC 4745 (Galaxy - Pavo )","18.709917","-64.943056","0","0","13.9"
"IC 5023 (Galaxy - Pavo )","20.636111","-67.184444","0","0","14.2"
"IC 4794 (Galaxy - Pavo )","18.952694","-62.090278","0","0","14.2"
"IC 4718 (Galaxy - Pavo )","18.563889","-60.128611","0","0","13.0"
"IC 4767 (Galaxy - Pavo )","18.794944","-63.405278","0","0","13.2"
"IC 4713 (Galaxy - Pavo )","18.499694","-67.224444","0","0","13.5"
"IC 4712 (Galaxy - Pavo )","18.518528","-71.693889","0","0","12.2"
"IC 4736 (Galaxy - Pavo )","18.644389","-57.893056","0","0","14.6"
"IC 4710 (Galaxy - Pavo )","18.477444","-66.983056","0","0","12.0"
"IC 4721 (Galaxy - Pavo )","18.573528","-58.497222","0","0","11.8"
"IC 4769 (Galaxy - Pavo )","18.795556","-63.157222","0","0","14.1"
"IC 4705 (Galaxy - Pavo )","18.469556","-71.693056","0","0","12.8"
"IC 4702 (Galaxy - Pavo )","18.384417","-59.238889","0","0","14.0"
"IC 4734 (Galaxy - Pavo )","18.640389","-57.490556","0","0","14.2"
"IC 4731 (Galaxy - Pavo )","18.645194","-62.943333","0","0","12.7"
"IC 4730 (Galaxy - Pavo )","18.647306","-63.350278","0","0","14.5"
"IC 4729 (Galaxy - Pavo )","18.665639","-67.426111","0","0","12.2"
"IC 4728 (Galaxy - Pavo )","18.632500","-62.530833","0","0","14.3"
"IC 4727 (Galaxy - Pavo )","18.632167","-62.700278","0","0","14.1"
"IC 4726 (Galaxy - Pavo )","18.616250","-62.854167","0","0","14.7"
"IC 4766 (Galaxy - Pavo )","18.793222","-63.292222","0","0","13.5"
"IC 4720 (Galaxy - Pavo )","18.559083","-58.404722","0","0","13.4"
"IC 4723 (Galaxy - Pavo )","18.598944","-63.376667","0","0","14.7"
"IC 4722 (Galaxy - Pavo )","18.575361","-57.793333","0","0","13.6"
"IC 4980 (Galaxy - Pavo )","20.258028","-57.912500","0","0","14.2"
"IC 4764 (Galaxy - Pavo )","18.785444","-63.484444","0","0","13.9"
"IC 4981 (Galaxy - Pavo )","20.327528","-70.848333","0","0","12.5"
"IC 4845 (Galaxy - Pavo )","19.339472","-60.388889","0","0","12.0"
"IC 4938 (Galaxy - Pavo )","20.103222","-60.211111","0","0","12.7"
"IC 5094 (Galaxy - Pavo )","21.297056","-66.427778","0","0","14.6"
"IC 5092 (Galaxy - Pavo )","21.270695","-64.464606","0","0","13.0"
"IC 5084 (Galaxy - Pavo )","21.154133","-63.290060","0","0","13.6"
"IC 5075 (Galaxy - Pavo )","21.077083","-71.868056","0","0","14.6"
"IC 5073 (Galaxy - Pavo )","21.055472","-72.687778","0","0","14.9"
"IC 4859 (Galaxy - Pavo )","19.512972","-66.313611","0","0","14.8"
"IC 5069 (Galaxy - Pavo )","21.002861","-71.810556","0","0","14.2"
"IC 4860 (Galaxy - Pavo )","19.524222","-67.368056","0","0","14.7"
"IC 4819 (Galaxy - Pavo )","19.118750","-59.467222","0","0","14.2"
"IC 5074 (Galaxy - Pavo )","21.016833","-63.153333","0","0","14.6"
"IC 4866 (Galaxy - Pavo )","19.576333","-61.145833","0","0","13.0"
"IC 4869 (Galaxy - Pavo )","19.600667","-61.028056","0","0","13.6"
"IC 4871 (Galaxy - Pavo )","19.595056","-57.518889","0","0","14.1"
"IC 4885 (Galaxy - Pavo )","19.731056","-60.651389","0","0","14.6"
"IC 5071 (Galaxy - Pavo )","21.022194","-72.643056","0","0","13.3"
"IC 4823 (Galaxy - Pavo )","19.204444","-63.975833","0","0","14.7"
"IC 4906 (Galaxy - Pavo )","19.946583","-60.468611","0","0","13.8"
"IC 4936 (Galaxy - Pavo )","20.097861","-61.428333","0","0","14.6"
"IC 4935 (Galaxy - Pavo )","20.076111","-57.598611","0","0","14.1"
"IC 4901 (Galaxy - Pavo )","19.906528","-58.713333","0","0","11.7"
"IC 4826 (Galaxy - Pavo )","19.205917","-57.202500","0","0","14.5"
"IC 4827 (Galaxy - Pavo )","19.222528","-60.859444","0","0","13.3"
"IC 4892 (Galaxy - Pavo )","19.825444","-70.227778","0","0","14.9"
"IC 4870 (Galaxy - Pavo )","19.627139","-65.811111","0","0","14.6"
"IC 5096 (Galaxy - Pavo )","21.305972","-63.760833","0","0","13.3"
"IC 4887 (Galaxy - Pavo )","19.805833","-69.586944","0","0","14.2"
"IC 5100 (Galaxy - Pavo )","21.362056","-65.933056","0","0","14.6"
"IC 5102 (Galaxy - Pavo )","21.437065","-73.310101","0","0","14.8"
"IC 4884 (Galaxy - Pavo )","19.711444","-58.128611","0","0","14.7"
"IC 5106 (Galaxy - Pavo )","21.477194","-70.834722","0","0","14.4"
"IC 4899 (Galaxy - Pavo )","19.907306","-70.589722","0","0","14.5"
"IC 4805 (Galaxy - Pavo )","19.033722","-63.047500","0","0","14.9"
"IC 4831 (Galaxy - Pavo )","19.245583","-62.271944","0","0","12.1"
"IC 4801 (Galaxy - Pavo )","18.993972","-64.674722","0","0","13.6"
"IC 4800 (Galaxy - Pavo )","18.978750","-63.139167","0","0","13.8"
"IC 4799 (Galaxy - Pavo )","18.982472","-63.930556","0","0","14.1"
"IC 4798 (Galaxy - Pavo )","18.972500","-62.117778","0","0","13.2"
"IC 4833 (Galaxy - Pavo )","19.261500","-62.329167","0","0","14.7"
"IC 4951 (Galaxy - Pavo )","20.158806","-61.850278","0","0","13.8"
"IC 4842 (Galaxy - Pavo )","19.323472","-60.644167","0","0","12.5"
"IC 4834 (Galaxy - Pavo )","19.275306","-64.006389","0","0","14.8"
"IC 4835 (Galaxy - Pavo )","19.257611","-58.237500","0","0","14.8"
"IC 4836 (Galaxy - Pavo )","19.271662","-60.200426","0","0","12.6"
"IC 4838 (Galaxy - Pavo )","19.279528","-61.613889","0","0","13.6"
"IC 4789 (Galaxy - Pavo )","18.938444","-68.567222","0","0","14.0"
"IC 4790 (Galaxy - Pavo )","18.942278","-64.928333","0","0","14.0"
"IC 4793 (Galaxy - Pavo )","18.948806","-61.399722","0","0","14.6"
"IC 4754 (Galaxy - Pavo )","18.733444","-61.989167","0","0","14.4"
"IC 4847 (Galaxy - Pavo )","19.392139","-65.506389","0","0","15.0"
"IC 5042 (Galaxy - Pavo )","20.796139","-65.083611","0","0","13.4"
"IC 4841 (Galaxy - Pavo )","19.345222","-72.226389","0","0","14.9"
"IC 4857 (Galaxy - Pavo )","19.477528","-58.768056","0","0","13.7"
"IC 5054 (Galaxy - Pavo )","20.895889","-71.024722","0","0","13.2"
"IC 5053 (Galaxy - Pavo )","20.893333","-71.141667","0","0","13.2"
"IC 4945 (Galaxy - Pavo )","20.188083","-71.012778","0","0"
"IC 5052 (Galaxy - Pavo )","20.868639","-69.205278","0","0","11.3"
"IC 4806 (Galaxy - Pavo )","19.025194","-57.532500","0","0","12.2"
"IC 4815 (Galaxy - Pavo )","19.114111","-61.701111","0","0","14.4"
"IC 4814 (Galaxy - Pavo )","19.083167","-58.579722","0","0","14.4"
"IC 4852 (Galaxy - Pavo )","19.440472","-60.336111","0","0","12.9"
"IC 4813 (Galaxy - Pavo )","19.094944","-66.522778","0","0","12.6"
"IC 4830 (Galaxy - Pavo )","19.230111","-59.294444","0","0","13.2"
"IC 4851 (Galaxy - Pavo )","19.424833","-57.670833","0","0","14.2"
"IC 4849 (Galaxy - Pavo )","19.426611","-62.932778","0","0","14.5"
"IC 4807 (Galaxy - Pavo )","19.038237","-56.931163","-3.8","-7.8","14.2"
"IC 4854 (Galaxy - Pavo )","19.455886","-59.315229","0","0","13.8"
"NGC 7741 (Galaxy - Pegasus )","23.731750","26.075278","0","0","11.3"
"NGC 7683 (Galaxy - Pegasus )","23.484389","11.445278","0","0","12.6"
"NGC 7742 (Galaxy - Pegasus )","23.737694","10.766944","0","0","11.6"
"NGC 9 (Galaxy - Pegasus )","0.148472","23.817778","0","0","14.6"
"NGC 7743 (Galaxy - Pegasus )","23.739194","9.933889","0","0","12.4"
"NGC 7740 (Galaxy - Pegasus )","23.725611","27.312500","0","0","14.9"
"NGC 7747 (Galaxy - Pegasus )","23.759028","27.360556","0","0","14.4"
"NGC 7691 (Galaxy - Pegasus )","23.540167","15.848889","0","0","12.9"
"NGC 7753 (Galaxy - Pegasus )","23.784667","29.483889","0","0","13.3"
"NGC 7760 (Galaxy - Pegasus )","23.819972","30.983056","0","0","14.7"
"NGC 7703 (Galaxy - Pegasus )","23.579667","16.075833","0","0","14.7"
"NGC 7711 (Galaxy - Pegasus )","23.594278","15.301667","0","0","12.2"
"NGC 7712 (Galaxy - Pegasus )","23.597639","23.618333","0","0","13.8"
"NGC 7720 (Galaxy - Pegasus )","23.641472","27.031111","0","0"
"NGC 7722 (Galaxy - Pegasus )","23.644694","15.954722","0","0","13.5"
"NGC 7737 (Galaxy - Pegasus )","23.712861","27.052500","0","0","14.7"
"NGC 7770 (Galaxy - Pegasus )","23.856250","20.096944","0","0","13.8"
"NGC 7728 (Galaxy - Pegasus )","23.666861","27.133333","0","0","14.1"
"NGC 7698 (Galaxy - Pegasus )","23.567083","24.945278","0","0","14.6"
"NGC 7729 (Galaxy - Pegasus )","23.676016","29.188239","0","0","14.5"
"NGC 7735 (Galaxy - Pegasus )","23.704806","26.232222","0","0","14.9"
"NGC 7688 (Galaxy - Pegasus )","23.518167","21.411944","0","0","15.4"
"NGC 7806 (Galaxy - Pegasus )","0.025028","31.441944","0","0","14.3"
"NGC 7810 (Galaxy - Pegasus )","0.038639","12.971667","0","0","14.3"
"NGC 7817 (Galaxy - Pegasus )","0.066250","20.750556","0","0","12.1"
"NGC 7819 (Galaxy - Pegasus )","0.073472","31.472500","0","0","13.6"
"IC 4 (Galaxy - Pegasus )","0.224167","17.485833","0","0","14.1"
"NGC 52 (Galaxy - Pegasus )","0.244444","18.581667","0","0","14.3"
"NGC 42 (Galaxy - Pegasus )","0.215639","22.100833","0","0","15.1"
"NGC 26 (Galaxy - Pegasus )","0.173861","25.832222","0","0","13.8"
"NGC 7777 (Galaxy - Pegasus )","23.886806","28.283889","0","0","14.5"
"NGC 15 (Galaxy - Pegasus )","0.150689","21.624574","0","0","15.1"
"NGC 7767 (Galaxy - Pegasus )","23.849028","27.086667","0","0","14.1"
"NGC 7773 (Galaxy - Pegasus )","23.869444","31.276944","0","0","14.4"
"NGC 7775 (Galaxy - Pegasus )","23.873444","28.772500","0","0","13.9"
"NGC 7803 (Galaxy - Pegasus )","0.022222","13.111389","0","0","14.1"
"NGC 7786 (Galaxy - Pegasus )","23.922694","21.588611","0","0","13.9"
"NGC 7794 (Galaxy - Pegasus )","23.976139","10.728333","0","0","13.7"
"NGC 7798 (Galaxy - Pegasus )","23.990417","20.749821","0","0","12.4"
"NGC 7800 (Galaxy - Pegasus )","23.993611","14.807500","0","0","13.3"
"NGC 7774 (Galaxy - Pegasus )","23.869611","11.470278","0","0"
"NGC 7519 (Galaxy - Pegasus )","23.219778","10.771667","0","0","15.1"
"NGC 7436 (Galaxy - Pegasus )","22.965611","26.149722","0","0"
"NGC 7527 (Galaxy - Pegasus )","23.228250","24.902778","0","0","14.8"
"NGC 7539 (Galaxy - Pegasus )","23.241500","23.684722","0","0","13.0"
"NGC 7516 (Galaxy - Pegasus )","23.214389","20.248889","0","0","14.5"
"NGC 7515 (Galaxy - Pegasus )","23.213500","12.679722","0","0","12.5"
"NGC 7514 (Galaxy - Pegasus )","23.207083","34.881111","0","0","13.2"
"NGC 7548 (Galaxy - Pegasus )","23.253083","25.281944","0","0","14.4"
"NGC 7559 A (Galaxy - Pegasus )","23.262917","13.290278","0","0"
"NGC 7535 (Galaxy - Pegasus )","23.236889","13.582222","0","0","13.7"
"NGC 7549 (Galaxy - Pegasus )","23.254750","19.041389","0","0","14.1"
"NGC 7536 (Galaxy - Pegasus )","23.236972","13.426667","0","0","13.5"
"NGC 7543 (Galaxy - Pegasus )","23.242917","28.327778","0","0","14.3"
"NGC 7509 (Galaxy - Pegasus )","23.205917","14.609722","0","0","16.5"
"NGC 7461 (Galaxy - Pegasus )","23.030028","15.582500","0","0","14.5"
"NGC 7512 (Galaxy - Pegasus )","23.205806","31.125556","0","0","14.0"
"NGC 7468 (Galaxy - Pegasus )","23.049778","16.604444","0","0","13.6"
"NGC 7466 (Galaxy - Pegasus )","23.034278","27.053056","0","0","14.4"
"NGC 7465 (Galaxy - Pegasus )","23.033583","15.965278","0","0","13.3"
"NGC 7473 (Galaxy - Pegasus )","23.065859","30.160124","0","0","14.7"
"NGC 7457 (Galaxy - Pegasus )","23.016611","30.144722","0","0","11.0"
"NGC 7454 (Galaxy - Pegasus )","23.018500","16.389167","0","0","11.9"
"NGC 7448 (Galaxy - Pegasus )","23.000997","15.980364","0","0","11.7"
"NGC 7442 (Galaxy - Pegasus )","22.990722","15.548333","0","0","14.2"
"NGC 7439 (Galaxy - Pegasus )","22.969417","29.228889","0","0","15.1"
"NGC 7489 (Galaxy - Pegasus )","23.125694","22.997778","0","0","14.2"
"NGC 7500 (Galaxy - Pegasus )","23.174917","11.012778","0","0","14.9"
"NGC 7497 (Galaxy - Pegasus )","23.150972","18.177500","0","0","12.3"
"NGC 7469 (Galaxy - Pegasus )","23.054306","8.873889","0","0","12.6"
"NGC 7490 (Galaxy - Pegasus )","23.123639","32.375556","0","0","12.7"
"NGC 7511 (Galaxy - Pegasus )","23.207306","13.726944","0","0","15.0"
"NGC 7487 (Galaxy - Pegasus )","23.114028","28.179444","0","0","14.7"
"NGC 7485 (Galaxy - Pegasus )","23.101333","34.108056","0","0","14.2"
"NGC 7479 (Galaxy - Pegasus )","23.082417","12.322222","0","0","11.1"
"NGC 7475 (Galaxy - Pegasus )","23.069472","20.079167","0","0"
"NGC 7495 (Galaxy - Pegasus )","23.149278","12.048056","0","0","13.1"
"NGC 7634 (Galaxy - Pegasus )","23.361583","8.887500","0","0","12.6"
"NGC 7625 (Galaxy - Pegasus )","23.341722","17.226667","0","0","12.2"
"NGC 7647 (Galaxy - Pegasus )","23.399278","16.777778","0","0","12.9"
"NGC 7643 (Galaxy - Pegasus )","23.380667","11.988611","0","0","13.2"
"NGC 7432 (Galaxy - Pegasus )","22.967278","13.134444","0","0","14.8"
"NGC 7641 (Galaxy - Pegasus )","23.375222","11.893611","0","0"
"NGC 7649 (Galaxy - Pegasus )","23.405583","14.646944","0","0","13.6"
"NGC 7631 (Galaxy - Pegasus )","23.357417","8.217500","0","0","13.1"
"NGC 7628 (Galaxy - Pegasus )","23.348611","25.898611","0","0","13.8"
"NGC 7563 (Galaxy - Pegasus )","23.265528","13.196667","0","0","12.8"
"NGC 7672 (Galaxy - Pegasus )","23.458732","12.385231","0","0","14.0"
"NGC 7678 (Galaxy - Pegasus )","23.474389","22.421111","0","0","12.1"
"NGC 7677 (Galaxy - Pegasus )","23.468361","23.531389","0","0","13.2"
"NGC 7648 (Galaxy - Pegasus )","23.398389","9.668333","0","0","13.0"
"NGC 7673 (Galaxy - Pegasus )","23.461444","23.589167","0","0","12.8"
"NGC 7624 (Galaxy - Pegasus )","23.339611","27.314722","0","0","13.1"
"NGC 7664 (Galaxy - Pegasus )","23.444361","25.080278","0","0","12.7"
"NGC 7660 (Galaxy - Pegasus )","23.430194","27.029722","0","0","12.7"
"NGC 7659 (Galaxy - Pegasus )","23.432083","14.209722","0","0","14.8"
"NGC 7653 (Galaxy - Pegasus )","23.413639","15.275556","0","0","12.7"
"NGC 7674 (Galaxy - Pegasus )","23.465750","8.778611","0","0","14.2"
"NGC 7574 (Galaxy - Pegasus )","23.273583","24.497222","0","0"
"NGC 7626 (Galaxy - Pegasus )","23.345167","8.216944","0","0","11.1"
"NGC 7587 (Galaxy - Pegasus )","23.299750","9.680278","0","0","12.1"
"NGC 7580 (Galaxy - Pegasus )","23.293500","14.001389","0","0","13.7"
"NGC 7593 (Galaxy - Pegasus )","23.299139","11.348889","0","0","13.5"
"NGC 7578 A (Galaxy - Pegasus )","23.286639","18.701389","0","0"
"NGC 7594 (Galaxy - Pegasus )","23.303861","10.297778","0","0","13.8"
"NGC 7570 (Galaxy - Pegasus )","23.279083","13.483333","0","0","13.2"
"NGC 7569 (Galaxy - Pegasus )","23.279028","8.906667","0","0","14.5"
"NGC 7680 (Galaxy - Pegasus )","23.476444","32.415556","0","0","12.5"
"NGC 7623 (Galaxy - Pegasus )","23.341639","8.396389","0","0","12.8"
"NGC 7620 (Galaxy - Pegasus )","23.334889","24.220833","0","0","13.4"
"NGC 7619 (Galaxy - Pegasus )","23.337389","8.206944","0","0","11.1"
"NGC 7610 (Galaxy - Pegasus )","23.328222","10.184444","0","0","13.1"
"NGC 7437 (Galaxy - Pegasus )","22.969472","14.308611","0","0","14.0"
"NGC 7601 (Galaxy - Pegasus )","23.313083","9.233611","0","0","14.0"
"NGC 7597 (Galaxy - Pegasus )","23.308417","18.688333","0","0"
"NGC 7612 (Galaxy - Pegasus )","23.328917","8.576944","0","0","12.8"
"NGC 7303 (Galaxy - Pegasus )","22.525833","30.956667","0","0","13.6"
"NGC 7147 (Galaxy - Pegasus )","21.866194","3.072222","0","0","15.0"
"NGC 7360 (Galaxy - Pegasus )","22.726139","4.151944","0","0","14.5"
"NGC 7094 (Planetary nebula - Pegasus )","21.614722","12.789444","0","0","13.4"
"NGC 7292 (Galaxy - Pegasus )","22.473806","30.293056","0","0","12.6"
"NGC 7291 (Galaxy - Pegasus )","22.474833","16.783611","0","0","14.8"
"NGC 7290 (Galaxy - Pegasus )","22.474028","17.147778","0","0","13.3"
"IC 1427 (Galaxy - Pegasus )","22.059750","15.107222","0","0","15.2"
"NGC 7362 (Galaxy - Pegasus )","22.730333","8.705833","0","0","12.7"
"NGC 7363 (Galaxy - Pegasus )","22.721806","33.998611","0","0","14.5"
"NGC 7068 (Galaxy - Pegasus )","21.442306","12.184444","0","0","14.8"
"IC 1508 (Galaxy - Pegasus )","23.765306","12.061111","0","0","13.4"
"NGC 7206 (Galaxy - Pegasus )","22.094694","16.785278","0","0","14.7"
"IC 1420 (Galaxy - Pegasus )","22.042133","19.750472","0","0"
"IC 1414 (Galaxy - Pegasus )","21.971667","8.423889","0","0","15.2"
"NGC 7194 (Galaxy - Pegasus )","22.058583","12.636944","0","0","14.3"
"IC 1418 (Galaxy - Pegasus )","22.033306","4.384722","0","0","15.2"
"NGC 7312 (Galaxy - Pegasus )","22.576361","5.817500","0","0","14.5"
"NGC 7311 (Galaxy - Pegasus )","22.568553","5.570326","0","0","13.3"
"NGC 7177 (Galaxy - Pegasus )","22.011444","17.737222","0","0","11.1"
"NGC 7137 (Galaxy - Pegasus )","21.803611","22.159722","0","0","12.4"
"NGC 7101 (Galaxy - Pegasus )","21.659583","8.877222","0","0","14.9"
"NGC 7217 (Galaxy - Pegasus )","22.131139","31.359444","0","0","10.5"
"NGC 7356 (Galaxy - Pegasus )","22.700639","30.709444","0","0","15.3"
"IC 1423 (Galaxy - Pegasus )","22.053556","4.298056","0","0","14.8"
"NGC 7357 (Galaxy - Pegasus )","22.706639","30.171944","0","0","15.1"
"NGC 7383 (Galaxy - Pegasus )","22.826528","11.556944","0","0","14.0"
"NGC 7372 (Galaxy - Pegasus )","22.762778","11.131389","0","0","14.5"
"NGC 7034 (Galaxy - Pegasus )","21.160583","15.151111","0","0","15.2"
"NGC 7367 (Galaxy - Pegasus )","22.742833","3.646389","0","0","14.8"
"NGC 7369 (Galaxy - Pegasus )","22.736722","34.351667","0","0","14.7"
"NGC 7149 (Galaxy - Pegasus )","21.869889","3.301667","0","0","14.5"
"NGC 7042 (Galaxy - Pegasus )","21.229413","13.574890","0","0","12.9"
"NGC 7411 (Galaxy - Pegasus )","22.909667","20.236667","0","0","14.6"
"NGC 7156 (Galaxy - Pegasus )","21.909306","2.942222","0","0","12.7"
"NGC 7056 (Galaxy - Pegasus )","21.368750","18.665556","0","0","13.1"
"NGC 7053 (Galaxy - Pegasus )","21.352083","23.085278","0","0","14.2"
"NGC 7373 (Galaxy - Pegasus )","22.772056","3.210075","-0.3","-0.5","14.7"
"NGC 7212 (Galaxy - Pegasus )","22.117278","10.234722","0","0","15.1"
"NGC 7286 (Galaxy - Pegasus )","22.464028","29.096667","0","0","13.3"
"NGC 7375 (Galaxy - Pegasus )","22.775556","21.084167","0","0","14.7"
"NGC 7374 (Galaxy - Pegasus )","22.766972","10.853611","0","0","14.8"
"NGC 7270 (Galaxy - Pegasus )","22.396528","32.403056","0","0","15.0"
"IC 1473 (Galaxy - Pegasus )","23.184778","29.643056","0","0","14.2"
"NGC 7280 (Galaxy - Pegasus )","22.440993","16.148173","0.1","-0.3","12.2"
"NGC 7272 (Galaxy - Pegasus )","22.408778","16.588611","0","0","15.3"
"NGC 7407 (Galaxy - Pegasus )","22.889167","32.129722","0","0","14.1"
"NGC 7339 (Galaxy - Pegasus )","22.629722","23.786389","0","0","12.2"
"NGC 7236 (Galaxy - Pegasus )","22.245833","13.846389","0","0","13.6"
"NGC 7340 (Galaxy - Pegasus )","22.628917","34.410556","0","0","14.6"
"NGC 7343 (Galaxy - Pegasus )","22.643833","34.071667","0","0","13.5"
"NGC 7224 (Galaxy - Pegasus )","22.193160","25.864381","0","0","14.9"
"NGC 7342 (Galaxy - Pegasus )","22.636976","35.498851","0","0","15.2"
"NGC 7328 (Galaxy - Pegasus )","22.624778","10.531667","0","0","13.0"
"NGC 7244 (Galaxy - Pegasus )","22.274083","16.471667","0","0","13.9"
"NGC 7102 (Galaxy - Pegasus )","21.662361","6.285833","0","0","14.1"
"NGC 7241 (Galaxy - Pegasus )","22.263806","19.231389","0","0","13.5"
"NGC 7324 (Galaxy - Pegasus )","22.616944","19.146667","0","0","14.6"
"NGC 7387 (Galaxy - Pegasus )","22.838222","11.637222","0","0","14.0"
"NGC 7321 (Galaxy - Pegasus )","22.607750","21.621944","0","0","13.9"
"NGC 7315 (Galaxy - Pegasus )","22.592111","34.803889","0","0","13.9"
"NGC 7331 (Galaxy - Pegasus )","22.618083","34.420278","0","0","9.4"
"NGC 7348 (Galaxy - Pegasus )","22.676722","11.906111","0","0","14.8"
"NGC 7316 (Galaxy - Pegasus )","22.598944","20.322222","0","0","13.0"
"NGC 7074 (Galaxy - Pegasus )","21.494111","6.682222","0","0","14.9"
"NGC 7420 (Galaxy - Pegasus )","22.925556","29.805556","0","0","14.9"
"NGC 7190 (Galaxy - Pegasus )","22.051833","11.199722","0","0","15.1"
"NGC 7347 (Galaxy - Pegasus )","22.665556","11.027778","0","0","14.5"
"NGC 7253 A (Galaxy - Pegasus )","22.324250","29.396944","0","0"
"IC 5233 (Galaxy - Pegasus )","22.609167","25.763611","0","0","14.8"
"IC 5258 (Galaxy - Pegasus )","22.858750","23.081111","0","0","14.1"
"IC 5242 (Galaxy - Pegasus )","22.687528","23.406944","0","0","14.7"
"IC 5177 (Galaxy - Pegasus )","22.192861","11.795278","0","0","15.2"
"IC 5338 (Galaxy - Pegasus )","23.608444","21.145278","0","0","13.7"
"IC 5274 (Galaxy - Pegasus )","22.974333","18.919167","0","0","15.2"
"IC 5104 (Galaxy - Pegasus )","21.358139","21.241389","0","0","13.8"
"IC 5145 (Galaxy - Pegasus )","21.906361","15.156389","0","0","14.6"
"IC 5284 (Galaxy - Pegasus )","23.112861","19.121389","0","0","14.8"
"IC 5285 (Galaxy - Pegasus )","23.116361","22.936944","0","0","13.0"
